time,temperature,pressure,humidity,altitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mic,red,green,blue,alpha
2021-11-19 14:01:12.639480,24.75,102016.70,29.12,-57.43,-1.67,-1.15,9.65,0.04,-0.15,-0.03,202,1,0,0,1
2021-11-19 14:01:13.119508,24.75,102013.43,29.15,-57.16,-1.67,-1.17,9.65,0.04,-0.15,-0.03,167,0,0,0,1
2021-11-19 14:01:13.599474,24.75,102014.72,29.18,-57.27,-1.68,-1.15,9.66,0.04,-0.15,-0.03,148,0,0,0,1
2021-11-19 14:01:14.079521,24.75,102016.00,29.18,-57.37,-1.71,-1.14,9.67,0.04,-0.15,-0.04,360,0,0,0,1
2021-11-19 14:01:14.559308,24.75,102012.95,29.19,-57.12,-1.68,-1.14,9.66,0.04,-0.15,-0.03,219,0,0,0,1
2021-11-19 14:01:15.039580,24.75,102015.67,29.22,-57.34,-1.69,-1.14,9.65,0.03,-0.15,-0.03,242,0,0,0,1
2021-11-19 14:01:15.519244,24.75,102014.61,29.20,-57.26,-1.66,-1.14,9.64,0.04,-0.15,-0.03,160,0,0,0,1
2021-11-19 14:01:15.999546,24.75,102014.61,29.21,-57.26,-1.70,-1.15,9.66,0.04,-0.15,-0.03,693,0,0,0,1
2021-11-19 14:01:16.479645,24.75,102017.66,29.22,-57.51,-1.68,-1.12,9.65,0.03,-0.15,-0.03,487,0,0,0,1
2021-11-19 14:01:16.959357,24.74,102015.79,29.20,-57.35,-1.68,-1.13,9.67,0.04,-0.15,-0.04,175,0,0,0,1
2021-11-19 14:01:17.438798,24.74,102017.23,29.23,-57.47,-1.69,-1.15,9.67,0.04,-0.15,-0.04,145,0,0,0,1
2021-11-19 14:01:17.918863,24.74,102017.72,29.25,-57.52,-1.69,-1.15,9.67,0.04,-0.15,-0.04,161,0,0,0,1
2021-11-19 14:01:18.399330,24.74,102015.56,29.25,-57.34,-1.68,-1.15,9.66,0.04,-0.15,-0.03,751,0,0,0,1
2021-11-19 14:01:18.879715,24.74,102016.91,29.28,-57.45,-1.71,-1.12,9.67,0.04,-0.15,-0.03,633,0,0,0,1
2021-11-19 14:01:19.359233,24.74,102015.95,29.27,-57.37,-1.65,-1.12,9.70,0.07,-0.14,-0.03,211,0,0,0,1
2021-11-19 14:01:19.839179,24.74,102013.55,29.25,-57.17,-1.70,-1.16,9.68,0.04,-0.15,-0.03,239,0,0,0,1
2021-11-19 14:01:20.319298,24.74,102014.33,29.20,-57.23,-1.71,-1.16,9.66,0.03,-0.15,-0.03,165,0,0,0,1
2021-11-19 14:01:20.799578,24.74,102016.11,29.28,-57.38,-1.70,-1.13,9.67,0.04,-0.15,-0.04,437,0,0,0,1
2021-11-19 14:01:21.279278,24.74,102017.33,29.25,-57.48,-1.67,-1.17,9.68,0.04,-0.15,-0.03,361,0,0,0,1
2021-11-19 14:01:21.759193,24.74,102013.91,29.25,-57.20,-1.69,-1.19,9.66,0.03,-0.15,-0.03,253,0,0,0,1
2021-11-19 14:01:22.238602,24.74,102015.12,29.27,-57.30,-1.68,-1.17,9.67,0.04,-0.15,-0.03,227,0,0,0,1
2021-11-19 14:01:22.719233,24.74,102011.17,29.27,-56.97,-1.71,-1.14,9.68,0.03,-0.15,-0.03,125,0,0,0,1
2021-11-19 14:01:23.199254,24.74,102017.11,29.22,-57.46,-1.69,-1.15,9.66,0.04,-0.15,-0.03,491,0,0,0,1
2021-11-19 14:01:23.679546,24.74,102015.98,29.23,-57.37,-1.69,-1.15,9.68,0.04,-0.15,-0.04,300,0,0,0,1
2021-11-19 14:01:24.159660,24.74,102017.06,29.25,-57.46,-1.68,-1.15,9.66,0.04,-0.15,-0.03,256,0,0,0,1
2021-11-19 14:01:24.639426,24.73,102011.10,29.23,-56.97,-1.65,-1.15,9.66,0.03,-0.15,-0.03,214,0,0,0,1
2021-11-19 14:01:25.118735,24.74,102013.42,29.28,-57.29,-1.68,-1.16,9.65,0.04,-0.15,-0.04,102,0,0,0,1
2021-11-19 14:01:25.599496,24.73,102012.06,29.27,-57.05,-1.68,-1.14,9.67,0.04,-0.15,-0.03,200,0,0,0,1
2021-11-19 14:01:26.079242,24.74,102014.59,29.19,-57.26,-1.68,-1.14,9.64,0.04,-0.15,-0.03,132,0,0,0,1
2021-11-19 14:01:26.558903,24.74,102014.33,29.23,-57.23,-1.68,-1.13,9.66,0.04,-0.15,-0.03,93,0,0,0,1
2021-11-19 14:01:27.039505,24.74,102016.09,29.22,-57.38,-1.69,-1.15,9.67,0.04,-0.15,-0.03,111,0,0,0,1
2021-11-19 14:01:27.519335,24.74,102014.48,29.19,-57.25,-1.67,-1.13,9.67,0.04,-0.15,-0.03,94,0,0,0,1
2021-11-19 14:01:27.998656,24.74,102013.86,29.24,-57.19,-1.71,-1.11,9.67,0.04,-0.15,-0.03,177,0,0,0,1
2021-11-19 14:01:28.479488,24.74,102014.33,29.20,-57.23,-1.67,-1.16,9.64,0.03,-0.15,-0.03,363,0,0,0,1
2021-11-19 14:01:28.959473,24.74,102015.62,29.19,-57.34,-1.69,-1.15,9.66,0.04,-0.15,-0.04,290,0,0,0,1
2021-11-19 14:01:29.439287,24.74,102015.56,29.18,-57.34,-1.68,-1.14,9.67,0.03,-0.15,-0.03,223,0,0,0,1
2021-11-19 14:01:29.918715,24.74,102014.81,29.22,-57.27,-1.69,-1.19,9.67,0.04,-0.15,-0.04,182,0,0,0,1
2021-11-19 14:01:30.398801,24.74,102015.40,29.18,-57.32,-1.69,-1.15,9.66,0.04,-0.15,-0.03,125,0,0,0,1
2021-11-19 14:01:30.879154,24.74,102016.09,29.19,-57.38,-1.70,-1.14,9.66,0.04,-0.15,-0.03,195,0,0,0,1
2021-11-19 14:01:31.358699,24.74,102015.88,29.19,-57.36,-1.70,-1.15,9.67,0.04,-0.15,-0.03,169,0,0,0,1
2021-11-19 14:01:31.839141,24.74,102015.30,29.18,-57.31,-1.68,-1.15,9.68,0.04,-0.15,-0.03,215,0,0,0,1
2021-11-19 14:01:32.319145,24.74,102014.27,29.15,-57.23,-1.65,-1.16,9.62,0.04,-0.15,-0.03,228,0,0,0,1
2021-11-19 14:01:32.799407,24.74,102015.79,29.16,-57.35,-1.69,-1.14,9.66,0.04,-0.15,-0.03,138,0,0,0,1
2021-11-19 14:01:33.279415,24.74,102016.58,29.22,-57.42,-1.64,-1.15,9.67,0.03,-0.15,-0.03,147,0,0,0,1
2021-11-19 14:01:33.758666,24.74,102014.27,29.15,-57.26,-1.69,-1.15,9.66,0.04,-0.15,-0.03,226,0,0,0,1
2021-11-19 14:01:34.239103,24.74,102015.45,29.16,-57.33,-1.68,-1.14,9.70,0.04,-0.15,-0.04,308,0,0,0,1
2021-11-19 14:01:34.719060,24.74,102014.34,29.19,-57.23,-1.66,-1.12,9.65,0.03,-0.14,-0.03,128,0,0,0,1
2021-11-19 14:01:35.199194,24.74,102012.56,29.19,-57.09,-1.68,-1.16,9.64,0.04,-0.15,-0.04,371,0,0,0,1
2021-11-19 14:01:35.679374,24.74,102012.42,29.15,-57.08,-1.67,-1.12,9.70,0.04,-0.15,-0.03,118,0,0,0,1
2021-11-19 14:01:36.159250,24.74,102013.38,29.16,-57.15,-1.69,-1.14,9.67,0.04,-0.15,-0.03,262,0,0,0,1
2021-11-19 14:01:36.639094,24.75,102016.32,29.18,-57.40,-1.67,-1.16,9.66,0.04,-0.15,-0.03,217,0,0,0,1
2021-11-19 14:01:37.119368,24.75,102014.45,29.18,-57.24,-1.69,-1.13,9.64,0.04,-0.15,-0.04,294,0,0,0,1
2021-11-19 14:01:37.599350,24.75,102013.65,29.19,-57.18,-1.68,-1.14,9.67,0.04,-0.15,-0.03,178,0,0,0,1
2021-11-19 14:01:38.079000,24.75,102016.86,29.18,-57.44,-1.72,-1.13,9.67,0.04,-0.15,-0.03,144,0,0,0,1
2021-11-19 14:01:38.558827,24.75,102016.53,29.22,-57.42,-1.70,-1.14,9.66,0.04,-0.15,-0.03,139,0,0,0,1
2021-11-19 14:01:39.038556,24.75,102018.73,29.20,-57.60,-1.69,-1.14,9.68,0.03,-0.15,-0.03,366,0,0,0,1
2021-11-19 14:01:39.519036,24.75,102015.52,29.20,-57.33,-1.74,-1.17,9.65,0.04,-0.15,-0.04,324,0,0,0,1
2021-11-19 14:01:39.998799,24.75,102013.91,29.22,-57.20,-1.68,-1.15,9.66,0.04,-0.15,-0.03,160,0,0,0,1
2021-11-19 14:01:40.478995,24.75,102017.38,29.22,-57.49,-1.65,-1.16,9.64,0.04,-0.15,-0.04,190,0,0,0,1
2021-11-19 14:01:40.958597,24.75,102015.46,29.24,-57.33,-1.68,-1.15,9.66,0.04,-0.15,-0.03,139,0,0,0,1
2021-11-19 14:01:41.438900,24.75,102015.62,29.19,-57.34,-1.72,-1.15,9.68,0.04,-0.15,-0.04,186,0,0,0,1
2021-11-19 14:01:41.919301,24.75,102015.94,29.20,-57.37,-1.70,-1.11,9.64,0.04,-0.15,-0.03,762,0,0,0,1
2021-11-19 14:01:42.399221,24.75,102015.85,29.25,-57.36,-1.70,-1.13,9.67,0.04,-0.15,-0.03,505,0,0,0,1
2021-11-19 14:01:42.879241,24.76,102018.36,29.25,-57.57,-1.64,-1.14,9.67,0.04,-0.15,-0.03,275,0,0,0,1
2021-11-19 14:01:43.359244,24.76,102016.44,29.22,-57.41,-1.71,-1.14,9.67,0.04,-0.15,-0.04,317,0,0,0,1
