time,temperature,pressure,humidity,altitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mic,red,green,blue,alpha
2021-11-12 16:40:52.645220,24.64,101620.42,44.61,-24.57,0.09,-0.41,10.23,0.03,-0.16,-0.11,112,120,86,67,251
2021-11-12 16:40:53.124715,24.64,101620.77,44.62,-24.60,0.09,-0.41,10.25,0.03,-0.16,-0.11,163,120,86,67,250
2021-11-12 16:40:53.604632,24.64,101620.52,44.57,-24.58,0.07,-0.41,10.24,0.03,-0.16,-0.11,382,119,86,67,249
2021-11-12 16:40:54.085292,24.64,101618.41,44.61,-24.40,0.08,-0.41,10.21,0.03,-0.15,-0.11,394,119,86,67,250
2021-11-12 16:40:54.565177,24.64,101620.77,44.59,-24.60,0.07,-0.38,10.23,0.03,-0.16,-0.11,237,119,86,67,249
2021-11-12 16:40:55.044613,24.64,101622.11,44.58,-24.71,0.08,-0.42,10.24,0.03,-0.15,-0.11,514,119,86,67,250
2021-11-12 16:40:55.524496,24.65,101622.35,44.59,-24.73,0.08,-0.41,10.21,0.03,-0.16,-0.11,113,120,86,68,251
2021-11-12 16:40:56.004271,24.65,101621.52,44.55,-24.66,0.09,-0.40,10.21,0.03,-0.16,-0.11,269,119,86,67,249
2021-11-12 16:40:56.485150,24.65,101614.27,44.54,-24.06,0.11,-0.43,10.20,0.03,-0.15,-0.11,118,119,86,67,250
2021-11-12 16:40:56.964544,24.65,101621.68,44.58,-24.67,0.07,-0.41,10.21,0.03,-0.16,-0.11,89,120,86,67,250
2021-11-12 16:40:57.445021,24.65,101622.39,44.58,-24.73,0.09,-0.38,10.19,0.03,-0.16,-0.11,504,120,86,67,250
2021-11-12 16:40:57.924924,24.65,101619.83,44.60,-24.52,0.08,-0.40,10.20,0.03,-0.16,-0.11,515,119,86,68,249
2021-11-12 16:40:58.405180,24.65,101618.31,44.59,-24.39,0.13,-0.42,10.17,0.03,-0.16,-0.11,321,120,86,67,250
2021-11-12 16:40:58.884970,24.65,101621.01,44.59,-24.62,0.06,-0.46,10.25,0.03,-0.16,-0.11,97,120,86,67,250
2021-11-12 16:40:59.364439,24.65,101616.33,44.65,-24.23,0.08,-0.40,10.20,0.03,-0.16,-0.11,94,119,86,67,249
2021-11-12 16:40:59.844439,24.65,101619.17,44.61,-24.46,0.09,-0.40,10.22,0.03,-0.16,-0.11,280,120,86,67,250
2021-11-12 16:41:00.324437,24.65,101619.49,44.61,-24.49,0.08,-0.43,10.16,0.03,-0.16,-0.11,257,119,86,67,250
2021-11-12 16:41:00.804437,24.65,101618.86,44.57,-24.38,0.09,-0.41,10.27,0.03,-0.16,-0.11,108,119,86,67,249
2021-11-12 16:41:01.284451,24.65,101619.17,44.60,-24.46,0.07,-0.38,10.21,0.03,-0.16,-0.11,95,120,86,67,250
2021-11-12 16:41:01.764674,24.65,101619.53,44.58,-24.49,0.10,-0.37,10.24,0.03,-0.15,-0.11,104,120,86,67,250
2021-11-12 16:41:02.245187,24.65,101617.51,44.60,-24.32,0.08,-0.37,10.25,0.03,-0.16,-0.11,112,119,86,67,251
2021-11-12 16:41:02.724449,24.65,101617.41,44.58,-24.32,0.08,-0.40,10.22,0.03,-0.16,-0.11,306,120,86,67,250
2021-11-12 16:41:03.204455,24.65,101619.94,44.61,-24.53,0.07,-0.39,10.22,0.03,-0.16,-0.11,106,119,86,67,249
2021-11-12 16:41:03.684300,24.65,101616.83,44.58,-24.27,0.11,-0.42,10.20,0.03,-0.15,-0.11,140,120,86,67,250
2021-11-12 16:41:04.164523,24.65,101618.93,44.58,-24.44,0.09,-0.37,10.22,0.03,-0.15,-0.11,107,120,86,67,250
2021-11-12 16:41:04.644843,24.65,101618.77,44.56,-24.43,0.07,-0.42,10.21,0.03,-0.16,-0.11,346,119,86,67,250
2021-11-12 16:41:05.124549,24.65,101619.94,44.52,-24.53,0.09,-0.40,10.20,0.03,-0.15,-0.11,328,119,86,67,249
2021-11-12 16:41:05.604561,24.65,101619.67,44.55,-24.50,0.07,-0.40,10.19,0.03,-0.16,-0.11,323,120,86,67,250
2021-11-12 16:41:06.085604,24.66,101622.99,44.52,-24.78,0.06,-0.45,10.26,0.03,-0.16,-0.11,161,119,86,67,249
2021-11-12 16:41:06.565016,24.65,101621.53,44.56,-24.66,0.08,-0.39,10.23,0.03,-0.15,-0.11,79,120,86,67,250
2021-11-12 16:41:07.044990,24.65,101622.03,44.54,-24.70,0.08,-0.39,10.21,0.03,-0.16,-0.11,200,119,86,67,249
2021-11-12 16:41:07.524921,24.66,101621.23,44.56,-24.63,0.07,-0.34,10.22,0.03,-0.15,-0.11,301,119,86,67,249
2021-11-12 16:41:08.004996,24.65,101620.86,44.52,-24.60,0.09,-0.40,10.22,0.03,-0.15,-0.11,262,120,86,67,250
2021-11-12 16:41:08.484832,24.65,101620.45,44.52,-24.57,0.08,-0.41,10.20,0.03,-0.16,-0.11,138,120,86,67,250
2021-11-12 16:41:08.964960,24.66,101621.23,44.57,-24.63,0.09,-0.39,10.24,0.03,-0.16,-0.11,137,119,86,67,249
2021-11-12 16:41:09.444580,24.65,101617.41,44.53,-24.32,0.06,-0.39,10.19,0.03,-0.16,-0.11,212,120,86,67,250
2021-11-12 16:41:09.924196,24.65,101619.00,44.52,-24.45,0.07,-0.40,10.20,0.03,-0.16,-0.11,107,120,86,67,250
2021-11-12 16:41:10.404665,24.66,101618.54,44.50,-24.41,0.08,-0.39,10.22,0.03,-0.16,-0.11,1146,119,86,68,249
2021-11-12 16:41:10.884686,24.65,101617.99,44.53,-24.36,0.06,-0.37,10.23,0.03,-0.16,-0.11,619,119,86,67,251
2021-11-12 16:41:11.364785,24.66,101620.73,44.53,-24.59,0.08,-0.39,10.17,0.03,-0.16,-0.11,550,119,86,67,249
2021-11-12 16:41:11.844941,24.66,101618.03,44.55,-24.37,0.07,-0.40,10.23,0.03,-0.15,-0.11,284,119,86,67,249
2021-11-12 16:41:12.324868,24.66,101618.95,44.53,-24.44,0.09,-0.40,10.21,0.03,-0.16,-0.11,954,120,86,67,250
2021-11-12 16:41:12.804692,24.65,101617.99,44.53,-24.36,0.13,-0.39,10.23,0.03,-0.15,-0.11,564,120,86,67,250
2021-11-12 16:41:13.285179,24.65,101619.34,44.51,-24.48,0.10,-0.40,10.24,0.03,-0.15,-0.11,1194,120,86,67,250
2021-11-12 16:41:13.764430,24.66,101619.55,44.54,-24.49,0.06,-0.40,10.21,0.03,-0.16,-0.11,408,120,86,67,250
2021-11-12 16:41:14.244044,24.66,101620.39,44.54,-24.56,0.08,-0.42,10.21,0.03,-0.16,-0.11,459,119,86,67,249
2021-11-12 16:41:14.724953,24.65,101616.98,44.52,-24.28,0.07,-0.41,10.17,0.03,-0.16,-0.11,265,119,86,67,250
2021-11-12 16:41:15.204635,24.66,101619.21,44.54,-24.47,0.05,-0.41,10.29,0.03,-0.16,-0.11,339,120,86,67,250
2021-11-12 16:41:15.684701,24.66,101619.05,44.57,-24.45,0.08,-0.39,10.20,0.03,-0.16,-0.11,411,119,85,67,249
2021-11-12 16:41:16.164879,24.66,101619.95,44.54,-24.53,0.10,-0.42,10.22,0.03,-0.16,-0.11,715,119,86,67,249
2021-11-12 16:41:16.644589,24.65,101618.50,44.52,-24.41,0.04,-0.40,10.23,0.03,-0.16,-0.11,223,119,86,67,249
2021-11-12 16:41:17.124099,24.66,101619.83,44.56,-24.52,0.07,-0.40,10.23,0.03,-0.16,-0.11,678,119,86,67,249
2021-11-12 16:41:17.604218,24.66,101619.41,44.56,-24.48,0.08,-0.40,10.21,0.03,-0.16,-0.11,457,120,86,67,251
2021-11-12 16:41:18.084852,24.66,101618.66,44.54,-24.42,0.07,-0.40,10.18,0.03,-0.16,-0.11,714,120,86,67,250
